MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,Remodeled,RecentRemodel,NewHouse,HouseAge,TimeSinceSold,YearSinceRemodel,HighSeason,TotalArea,HasLowQualArea,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasScreenPorch,HasEnclosedPorch,Has3SsnPorch,HasPool,NbrhRich,SalePrice
SC120,RL,61.0,7658,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Ex,TA,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,576,TA,TA,Y,196,82,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,7,5,0,15993.0,0,1,1,0,1,1,1,0,0,0,0,0,319900
SC50,RL,48.0,12822,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,RFn,670,TA,TA,Y,168,43,0,0,198,0,None,None,None,0,WD,Abnorml,0,0,0,14,8,6,0,21115.0,0,1,1,1,0,1,1,1,0,0,0,0,239686
SC20,FV,84.0,11096,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,826,TA,TA,Y,0,146,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,11,10,1,1,18776.0,0,1,1,0,0,0,1,0,0,0,0,1,249700
SC190,RM,33.0,4456,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,BA,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,0,1452,0,0,2,0,2,3,TA,8,Typ,0,None,None,None,0,None,None,N,0,0,102,0,0,0,None,None,None,0,New,Partial,1,0,0,97,8,1,1,8967.0,0,1,0,1,0,0,0,0,1,0,0,0,113000
SC20,RL,66.0,7742,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,TA,Gd,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,0,955,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,386,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,51,10,41,0,12014.0,0,1,1,0,0,0,0,0,0,0,0,0,127000
SC60,RL,79.87755102040815,13869,Pave,None,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,AA,AA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,0,1470,0,1,2,0,3,1,TA,6,Typ,0,None,Attchd,Fin,388,TA,TA,Y,0,75,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,20,10,10,1,18939.877551020407,0,1,1,1,0,0,1,0,0,0,0,0,177000
SC50,RM,52.0,6240,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,AA,AA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,Unf,528,TA,TA,Y,112,0,0,0,0,0,None,MnPrv,Shed,400,WD,Normal,1,0,0,83,11,56,0,10916.0,1,1,1,0,0,1,0,0,0,0,0,0,114500
SC90,RM,110.0,8472,Grvl,None,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,TA,TA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,0,816,1,0,1,0,2,1,TA,5,Typ,0,None,CarPort,Unf,516,TA,TA,Y,106,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,54,7,47,1,12468.0,0,1,1,0,0,1,0,0,0,0,0,0,110000
SC20,RL,68.0,50271,Pave,None,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Ex,TA,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,Fin,894,TA,TA,Y,857,72,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,36,11,19,0,59530.0,0,1,1,0,0,1,1,0,0,0,0,1,385000
SC80,RL,60.0,7134,Pave,None,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,TA,TA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,0,1360,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,Unf,572,TA,TA,Y,0,50,0,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,62,10,52,0,11304.0,0,1,1,0,0,0,1,0,0,0,0,0,130000
SC20,RL,100.0,10175,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,AA,TA,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,RFn,576,TA,TA,Y,0,0,0,407,0,0,None,None,None,0,WD,Normal,0,0,0,53,9,44,1,17230.0,0,1,1,0,1,0,0,0,0,1,0,0,180500
SC160,FV,24.0,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Vg,TA,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,Fin,480,TA,TA,Y,115,0,0,0,0,0,None,None,None,0,WD,Abnorml,1,0,0,18,8,9,0,9138.0,0,1,1,1,1,1,0,0,0,0,0,1,172500
SC60,RL,89.0,11645,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,RFn,565,TA,TA,Y,0,70,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,13,11,2,0,17529.0,0,1,1,1,0,0,1,0,0,0,0,0,196500
SC60,RL,66.0,13682,Pave,None,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,Ve,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,641,TA,TA,Y,192,0,37,0,0,0,None,None,None,0,New,Partial,0,1,1,11,11,0,0,24359.0,0,1,1,1,1,1,0,0,1,0,0,1,438780
SC20,RL,60.0,7200,Pave,None,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,TA,Gd,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,0,780,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,352,TA,TA,Y,196,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,0,0,0,45,9,36,0,10928.0,0,1,1,0,0,1,0,0,0,0,0,0,124900
SC20,RL,63.0,13072,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,None,Detchd,Unf,576,TA,TA,Y,0,50,0,0,0,0,None,None,None,0,New,Partial,0,0,0,13,11,2,1,18393.0,0,1,1,0,0,0,1,0,0,0,0,0,158000
SC75,RM,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,TA,Gd,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,530,530,GasA,TA,N,SBrkr,0,1111,0,0,1,0,3,1,Fa,6,Typ,0,None,Detchd,Unf,288,TA,TA,N,0,0,144,0,0,0,None,None,None,0,WD,Normal,1,0,0,97,10,11,0,10974.0,0,1,1,1,0,0,0,0,1,0,0,0,101000
SC120,RL,44.0,6442,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,GasA,Ex,Y,SBrkr,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,484,TA,TA,Y,120,49,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,11,10,1,0,12797.0,0,1,1,0,1,1,1,0,0,0,0,0,202500
SC70,RM,50.0,10300,Pave,None,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,Gd,AA,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,576,576,GasA,Gd,Y,SBrkr,0,1710,0,0,2,0,3,1,TA,9,Typ,0,None,Detchd,Unf,480,TA,TA,Y,12,11,64,0,0,0,None,GdPrv,None,0,WD,Normal,1,0,0,96,7,60,0,15489.0,0,1,1,1,0,1,1,0,1,0,0,0,140000
SC60,RL,71.6825396825397,9375,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739,Unf,0,318,1057,GasA,Ex,Y,SBrkr,0,2034,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,RFn,645,TA,TA,Y,576,36,0,0,0,0,None,GdPrv,None,0,WD,Normal,1,0,0,20,8,11,0,17458.68253968254,0,1,1,1,1,1,1,0,0,0,0,0,219500
SC60,RL,76.0,9591,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1143,1143,GasA,Ex,Y,SBrkr,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,852,TA,TA,Y,192,151,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,13,10,2,0,18438.0,0,1,1,1,1,1,1,0,0,0,0,0,317000
SC20,RL,76.46236559139786,19900,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,GasA,TA,Y,SBrkr,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,RFn,576,TA,TA,Y,301,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,47,7,21,1,29448.462365591397,0,1,1,0,1,1,0,0,0,0,0,0,180000
SC20,RL,72.0,10665,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,RFn,558,TA,TA,Y,144,29,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,14,10,4,1,17499.0,0,1,1,0,1,1,1,0,0,0,0,0,226000
SC30,RM,47.0,4608,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,BA,AA,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,747,747,GasA,TA,Y,SBrkr,0,747,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,Unf,220,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,72,7,60,1,7863.0,0,1,1,0,0,0,0,0,0,0,0,0,80000
SC50,RL,81.0,15593,Pave,None,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gd,BA,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,603,Unf,0,701,1304,GasW,TA,Y,SBrkr,0,2287,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,667,TA,TA,Y,0,21,114,0,0,0,None,None,None,0,WD,Normal,0,0,0,64,11,53,1,23658.0,0,1,1,1,0,0,1,0,1,0,0,0,225000
SC20,RL,95.0,13651,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gd,AA,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880,Unf,0,343,2223,GasA,Ex,Y,SBrkr,0,2223,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,Fin,516,TA,TA,Y,300,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,44,10,34,0,24569.0,0,1,1,0,1,1,0,0,0,0,0,0,244000
SC20,RL,69.0,7599,Pave,None,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,BA,AA,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,565,Unf,0,280,845,GasA,TA,Y,SBrkr,0,845,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,360,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,35,10,1,1,11408.0,0,1,1,0,0,0,0,0,0,0,0,0,129500
SC60,RL,74.0,10141,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gd,TA,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,0,1718,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,Fin,427,TA,TA,Y,0,94,0,0,291,0,None,None,None,0,WD,Normal,0,0,0,19,8,11,0,16167.0,0,1,1,1,1,0,1,1,0,0,0,0,185000
SC20,RL,85.0,10200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,Gd,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,TA,TA,CBlock,TA,TA,No,ALQ,320,BLQ,362,404,1086,GasA,Gd,Y,SBrkr,0,1086,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,Unf,490,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,WD,Normal,1,0,0,63,7,7,1,15223.0,0,1,1,0,1,0,0,0,0,0,0,0,144900
SC50,RM,60.0,5790,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,Fa,AA,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0,Unf,0,840,840,GasA,Gd,N,SBrkr,0,1605,0,0,2,0,3,2,TA,8,Typ,0,None,Detchd,Unf,379,TA,TA,Y,0,0,202,0,0,0,None,None,None,0,WD,Normal,1,0,0,102,7,60,1,11321.0,0,1,1,1,0,0,0,0,1,0,0,0,107400
SC180,RM,21.0,1596,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,BA,TA,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,462,Unf,0,0,462,GasA,TA,Y,SBrkr,0,988,1,0,1,0,2,1,TA,5,Typ,0,None,BuiltIn,Unf,297,TA,TA,Y,120,101,0,0,0,0,None,GdWo,None,0,WD,Normal,0,0,0,44,8,36,0,5035.0,0,1,1,1,0,1,1,0,0,0,0,0,91000
SC20,RL,76.46236559139786,8475,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,BA,Gd,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,228,Unf,0,724,952,GasA,Ex,Y,FuseA,0,952,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,283,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,61,9,52,0,12642.462365591398,0,1,1,0,0,0,0,0,0,0,0,0,135750
SC50,RM,50.0,8635,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,TA,TA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,336,GLQ,41,295,672,GasA,TA,Y,SBrkr,0,1285,1,0,1,0,2,1,TA,6,Min1,0,None,Detchd,Unf,240,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,69,9,7,0,12839.0,0,1,1,1,0,0,0,0,0,0,0,0,127000
SC90,RL,72.0,10778,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,BA,TA,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1768,1768,GasA,TA,N,SBrkr,0,1768,0,0,2,0,4,2,TA,8,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,49,7,42,0,17922.0,0,1,0,0,0,0,0,0,0,0,0,0,136500
SC50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,TA,AA,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,440,440,GasA,Gd,Y,SBrkr,0,1230,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,Unf,440,TA,TA,Y,74,0,128,0,0,0,None,MnPrv,None,0,WD,Normal,1,0,0,107,8,28,1,14482.0,0,1,1,1,0,1,0,0,1,0,0,0,110000
SC60,RL,100.0,13000,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,AA,AA,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,Fin,509,TA,TA,Y,0,72,0,0,252,0,None,None,None,0,WD,Normal,0,0,0,49,8,41,1,20585.0,0,1,1,1,1,0,1,1,0,0,0,0,193500
SC120,RM,32.0,4500,Pave,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,AA,TA,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,TA,Gd,PConc,Ex,Gd,No,GLQ,1201,Unf,0,36,1237,GasA,Ex,Y,SBrkr,0,1337,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,Fin,405,TA,TA,Y,0,199,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,19,11,8,0,10727.0,0,1,1,0,1,0,1,0,0,0,0,0,153500
SC20,RL,78.0,10206,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Vg,TA,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,TA,TA,PConc,Gd,TA,No,GLQ,33,Unf,0,1530,1563,GasA,Ex,Y,SBrkr,0,1563,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,758,TA,TA,Y,144,99,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,10,9,1,0,18005.0,0,1,1,0,1,1,1,0,0,0,0,1,245000
SC20,RL,80.0,8892,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,TA,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1065,1065,GasA,Gd,Y,SBrkr,0,1065,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,Unf,461,TA,TA,Y,74,0,0,0,0,0,None,None,None,0,COD,Normal,0,0,0,57,10,47,1,13833.0,0,1,1,0,1,1,0,0,0,0,0,0,126500
SC80,RL,79.87755102040815,8530,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gd,TA,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,384,384,GasA,Gd,Y,SBrkr,0,1474,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,400,TA,TA,Y,120,72,0,0,0,0,None,None,Shed,700,WD,Normal,1,0,0,22,8,13,1,12939.877551020409,0,1,1,1,1,1,1,0,0,0,0,0,168500
SC60,RL,121.0,16059,Pave,None,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Vg,TA,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1288,1288,GasA,Ex,Y,SBrkr,0,2417,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,Unf,462,TA,TA,Y,127,82,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,26,11,14,0,24545.0,0,1,1,1,1,1,1,0,0,0,0,1,260000
SC60,RL,122.0,11911,Pave,None,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,684,684,GasA,Ex,Y,SBrkr,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,Fin,400,TA,TA,Y,100,38,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,12,8,4,0,17059.0,0,1,1,1,0,1,1,0,0,0,0,0,174000
SC160,FV,40.0,3951,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,AA,TA,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,612,612,GasA,Ex,Y,SBrkr,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,RFn,528,TA,TA,Y,0,234,0,0,0,0,None,None,None,0,New,Partial,0,1,1,8,8,0,1,8501.0,0,1,1,1,1,0,1,0,0,0,0,1,164500
SC50,C (all),105.0,8470,Pave,None,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,Fa,Po,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,1013,1013,GasA,TA,N,SBrkr,513,1526,0,0,1,0,2,1,Fa,6,Typ,0,None,None,None,0,None,None,N,0,0,156,0,0,0,None,MnPrv,None,0,ConLD,Abnorml,1,0,0,102,8,27,0,13809.0,1,1,0,0,0,0,0,0,1,0,0,0,85000
SC20,RL,60.0,8070,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,BA,TA,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,588,Unf,0,402,990,GasA,Ex,Y,SBrkr,0,990,1,0,1,0,3,1,TA,5,Typ,0,None,None,None,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,WD,Normal,1,0,0,23,10,12,0,12090.0,0,1,0,0,0,0,0,0,0,0,0,0,123600
SC20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,BA,TA,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,FuseA,0,1040,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,Unf,420,TA,TA,Y,0,29,0,0,0,0,None,None,None,0,WD,Normal,0,0,0,67,11,56,1,9789.0,0,0,1,0,0,0,1,0,0,0,0,0,109900
SC20,RL,85.0,8500,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,TA,Fa,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,635,1235,GasA,TA,Y,SBrkr,0,1235,0,0,1,0,2,1,TA,6,Typ,0,None,Attchd,Unf,480,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,WD,Abnorml,0,0,0,56,11,45,0,14208.0,0,1,1,0,1,0,0,0,0,0,0,0,98600
SC30,RL,80.0,13360,Pave,Grvl,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,TA,Gd,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,713,Unf,0,163,876,GasA,Ex,Y,SBrkr,0,964,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,Unf,432,TA,TA,Y,0,0,44,0,0,0,None,None,None,0,WD,Normal,1,0,0,96,8,3,0,17596.0,0,1,1,0,0,0,0,0,1,0,0,0,163500
